date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:52:59	313477/313477	---M--	200	added ('OK')	image/jpeg	etag:CPW1mafkh4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e9bbcf48-5dca-46e2-8156-b792f041ca45/csaba-balazs-q9URsedw330-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e9bbcf48-5dca-46e2-8156-b792f041ca45/csaba-balazs-q9URsedw330-unsplash.jpg	(from https://www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences)
20:53:00	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:52:59%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66c242c1ff2a1801ff4c4596/1724008750708/1.png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66c242c1ff2a1801ff4c4596/1724008750708/1.12426f7.delayed	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:00	381187/381187	---M--	200	added ('OK')	image/jpeg	etag:CMn935vlh4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/55e3960a-7c71-4af1-8d07-e63f09d7916e/sofatutor-oCWYjKfWQP8-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/55e3960a-7c71-4af1-8d07-e63f09d7916e/sofatutor-oCWYjKfWQP8-unsplash.jpg	(from https://www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences)
20:53:01	421005/421005	---M--	200	added ('OK')	image/jpeg	etag:CKnokJTmh4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a58250cf-2850-4ca1-bca6-d0fdd185591f/dayne-topkin-XQWtAFOO7zc-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a58250cf-2850-4ca1-bca6-d0fdd185591f/dayne-topkin-XQWtAFOO7zc-unsplash.jpg	(from https://www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences)
20:53:01	493610/493610	---M--	200	added ('OK')	image/jpeg	etag:CNbO4MDkh4gDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/26ffef32-4a7f-4e91-9601-764f8b0dd207/juan-ramos-EWN0rrwbBIQ-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/26ffef32-4a7f-4e91-9601-764f8b0dd207/juan-ramos-EWN0rrwbBIQ-unsplash.jpg	(from https://www.largetutoring.com/blog/the-impact-of-specialized-coaching-for-students-with-learning-differences)
20:53:13	707493/707493	---M--	200	added ('OK')	image/jpeg	etag:CMrmgtme/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1bb36b8b-77cd-4313-9640-fe53314df565/laura-rivera-ArH3dtoDQc0-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1bb36b8b-77cd-4313-9640-fe53314df565/laura-rivera-ArH3dtoDQc0-unsplash.jpg	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:15	1323595/1323595	---M--	200	added ('OK')	image/png	etag:CKfn2ISh/4cDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1724008738257-2EXC1HK103NLU2502IFA/1.png?format=1500w&content-type=image%2Fpng	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1724008738257-2EXC1HK103NLU2502IFA/12acd.png	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:16	1367036/1367036	---M--	200	added ('OK')	image/jpeg	etag:COrGiaWe/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/4dd1e1b7-8430-4f0b-ad34-7f205d5cc7d3/lidya-nada-tXz6g8JYYoI-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/4dd1e1b7-8430-4f0b-ad34-7f205d5cc7d3/lidya-nada-tXz6g8JYYoI-unsplash.jpg	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:16	1220177/1220177	---M--	200	added ('OK')	image/png	etag:CMLZnJSf/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/b37f77fc-8246-4305-afde-ca1d63ca3b31/2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/b37f77fc-8246-4305-afde-ca1d63ca3b31/2.png	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:21	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:53:18%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66bc2a8645c5593ac044f5f4/1723694169829/1.png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66bc2a8645c5593ac044f5f4/1723694169829/1.12c26f7.delayed	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:22	644890/644890	---M--	200	added ('OK')	image/jpeg	etag:CJ7DgMuf/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/7282dea1-b2bc-4683-828c-707ee6735d3a/pj-go-Y4fdsqJNUMA-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/7282dea1-b2bc-4683-828c-707ee6735d3a/pj-go-Y4fdsqJNUMA-unsplash.jpg	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:22	422067/422067	---M--	200	added ('OK')	image/png	etag:CNmGlI+N9ocDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723694150553-53428B2TKYEMW94C5WW3/1.png?format=1500w&content-type=image%2Fpng	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723694150553-53428B2TKYEMW94C5WW3/12acd.png	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:24	95100/95100	---MCZ	200	added ('OK')	text/html	etag:W/%22d09e9a2ee3472666ebebc45b7ea1561f--gzip%22	https://www.largetutoring.com/blog?author=61a13620ac7ec229e4790c5c	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog31cf.html	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:24	738926/738926	---M--	200	added ('OK')	image/jpeg	etag:CLeDgZug/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/149cb039-bae9-4e68-81d0-206d7334466a/jacob-mejicanos-5SUgSzP7klk-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/149cb039-bae9-4e68-81d0-206d7334466a/jacob-mejicanos-5SUgSzP7klk-unsplash.jpg	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:25	527691/527691	---M--	200	added ('OK')	image/jpeg	etag:CMOgs/mg/4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/215405ef-8b6a-43b4-bbb2-43d38655fd8c/priscilla-du-preez-XkKCui44iM0-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/215405ef-8b6a-43b4-bbb2-43d38655fd8c/priscilla-du-preez-XkKCui44iM0-unsplash.jpg	(from https://www.largetutoring.com/blog/5-tips-to-reduce-back-to-school-anxiety)
20:53:26	139240/139240	---MCZ	200	added ('OK')	text/html	etag:W/%229510b0b84c40e5566f6ed82eb7152419--gzip%22	https://www.largetutoring.com/blog/w57kt7263453vmym4djtliqlxq2nu2	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/w57kt7263453vmym4djtliqlxq2nu2.html	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:26	490030/490030	---M--	200	added ('OK')	image/jpeg	etag:CNybpoeL9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/9b5bedd1-854f-41ec-a84c-b8ff0d44bdb7/thought-catalog-505eectW54k-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/9b5bedd1-854f-41ec-a84c-b8ff0d44bdb7/thought-catalog-505eectW54k-unsplash.jpg	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:27	448461/448461	---M--	200	added ('OK')	image/png	etag:CL+f/tmK9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/245ad7a9-aec4-43a9-9198-069c0c3a6d9a/2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/245ad7a9-aec4-43a9-9198-069c0c3a6d9a/2.png	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:31	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:53:28%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66b81f9c0a384e529933ac9f/1723344142792/1.png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66b81f9c0a384e529933ac9f/1723344142792/1.13526f7.delayed	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:31	536507/536507	---M--	200	added ('OK')	image/jpeg	etag:CKPAgYON9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/89920237-5637-475b-b1d4-ba2ecb49d197/kelly-sikkema-XcV5uzqW1-E-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/89920237-5637-475b-b1d4-ba2ecb49d197/kelly-sikkema-XcV5uzqW1-E-unsplash.jpg	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:32	555549/555549	---M--	200	added ('OK')	image/jpeg	etag:CI2zuuCL9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1b2da3c2-1057-41b6-b2dd-7176b9fdb257/annie-spratt-AkftcHujUmk-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1b2da3c2-1057-41b6-b2dd-7176b9fdb257/annie-spratt-AkftcHujUmk-unsplash.jpg	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:34	52769/52769	---M--	200	added ('OK')	image/jpeg	etag:CJahztHy64cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/70a8efe6-2271-4877-b304-37b8ab97cf9e/depositphotos_136562916_xl-2015.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/70a8efe6-2271-4877-b304-37b8ab97cf9e/depositphotos_136562916_xl-2015.jpg	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:35	848647/848647	---M--	200	added ('OK')	image/jpeg	etag:CIXuwfGL9ocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/91b2d791-4df6-447e-8e2d-ff9d9bfc6fee/charlesdeluvio-rRWiVQzLm7k-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/91b2d791-4df6-447e-8e2d-ff9d9bfc6fee/charlesdeluvio-rRWiVQzLm7k-unsplash.jpg	(from https://www.largetutoring.com/blog/navigating-university-applications-step-by-step-guide)
20:53:36	212308/212308	---M--	200	added ('OK')	image/png	etag:CJfhpffy64cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/bd5c60e0-660a-4f0b-ad64-7e7a988a2bad/understanding-fractions.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/bd5c60e0-660a-4f0b-ad64-7e7a988a2bad/understanding-fractions.png	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:38	41267/41267	---M--	200	added ('OK')	image/jpeg	etag:CKGTyv7064cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a78d3b0b-043e-4350-afaf-74806b52c4b4/CNX_Calc_Figure_01_02_006.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a78d3b0b-043e-4350-afaf-74806b52c4b4/CNX_Calc_Figure_01_02_006.jpg	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:38	193775/193775	---M--	200	added ('OK')	image/jpeg	etag:CKLWvtjz64cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/fdf42d1d-c14b-43e5-b752-bd6717628408/factoring-polynomials.jpeg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/fdf42d1d-c14b-43e5-b752-bd6717628408/factoring-polynomials.jpg	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:39	0/0	---M--	301	error ('Moved%20Permanently')	image/png	date:Fri,%2017%20Jan%202025%2018:53:39%20GMT	http://static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66b44fc331c0f35bf56f92a0/1723094855342/1.png?format=1500w	C:/Users/kndub/OneDrive/Documents/BrightStarz/static1.squarespace.com/static/5ee6af80955f9b21f959d23c/5f188ba6dbb696404d0f5960/66b44fc331c0f35bf56f92a0/1723094855342/1.13c26f7.delayed	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:53:51	1571059/1571059	---M--	200	added ('OK')	image/png	etag:CO3L6KTy64cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/5b6e8fbe-dc54-46b3-bcf7-7f82b116fea3/2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/5b6e8fbe-dc54-46b3-bcf7-7f82b116fea3/2.png	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:53:52	1554362/1554362	---M--	200	added ('OK')	image/png	etag:CLuny47164cDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723344112403-VF99EM2G1HA0FR594UGE/1.png?format=1500w&content-type=image%2Fpng	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723344112403-VF99EM2G1HA0FR594UGE/12acd.png	(from https://www.largetutoring.com/blog/pre-calculus-topics-to-study-before-taking-calculus)
20:54:15	2064732/2064732	---M--	200	added ('OK')	image/png	etag:CMjdhq/U5IcDEAE=	https://images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723094803699-G19LEOYYQ6UV9RH5S2AL/1.png?format=1500w&content-type=image%2Fpng	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/5ee6af80955f9b21f959d23c/1723094803699-G19LEOYYQ6UV9RH5S2AL/12acd.png	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:21	1541580/1541580	---M--	200	added ('OK')	image/jpeg	etag:CLXBhpTO5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/9ffb4150-e269-4ee5-b83f-61a509195101/tim-alex-JYqLCa-rv7o-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/9ffb4150-e269-4ee5-b83f-61a509195101/tim-alex-JYqLCa-rv7o-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:21	1302909/1302909	---M--	200	added ('OK')	image/jpeg	etag:CI3HtOjO5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/4a744045-e805-4fd0-add0-df1d5034377b/jon-tyson-oMDPDvvp2OE-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/4a744045-e805-4fd0-add0-df1d5034377b/jon-tyson-oMDPDvvp2OE-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:27	2030762/2030762	---M--	200	added ('OK')	image/png	etag:CM/uisrN5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e59ee702-1a2d-42e3-9674-aa6926e7065b/2.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e59ee702-1a2d-42e3-9674-aa6926e7065b/2.png	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:27	367504/367504	---M--	200	added ('OK')	image/jpeg	etag:CK/aqOLT5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e64fd530-c50e-4271-95df-e3548ca4cb81/alexander-grey-eMP4sYPJ9x0-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/e64fd530-c50e-4271-95df-e3548ca4cb81/alexander-grey-eMP4sYPJ9x0-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:29	690560/690560	---M--	200	added ('OK')	image/jpeg	etag:CMf62c3P5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a4107e1c-5f38-4197-96f1-d96b68ad8d38/tim-alex-d1HtWSfAX7k-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/a4107e1c-5f38-4197-96f1-d96b68ad8d38/tim-alex-d1HtWSfAX7k-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:35	791686/791686	---M--	200	added ('OK')	image/jpeg	etag:CNX+1YDU5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/6b7419d6-244d-46d9-9549-a0800a88618b/sir-manuel-gwpElDVmBvQ-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/6b7419d6-244d-46d9-9549-a0800a88618b/sir-manuel-gwpElDVmBvQ-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:41	1224045/1224045	---M--	200	added ('OK')	image/jpeg	etag:CNaZ/p3U5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/b2169159-9c86-41c8-84d5-810361f3533c/soundtrap-ddwbTn5HDdQ-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/b2169159-9c86-41c8-84d5-810361f3533c/soundtrap-ddwbTn5HDdQ-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:42	1121531/1121531	---M--	200	added ('OK')	image/png	etag:CPaGiqTp4YcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722997339580-DG4JXKQ3QM8HZXCKP5GC/Physics+Study+Tips.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722997339580-DG4JXKQ3QM8HZXCKP5GC/Physics+Study+Tips.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:54:44	1868803/1868803	---M--	200	added ('OK')	image/jpeg	etag:COGVxvPQ5IcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/58ef41bd-1fed-4419-88fd-b0475c5b4cd7/manu-ros-wvlwZ00eIRk-unsplash.jpg	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/58ef41bd-1fed-4419-88fd-b0475c5b4cd7/manu-ros-wvlwZ00eIRk-unsplash.jpg	(from https://www.largetutoring.com/blog/achieving-ivy-league-dreams-how-targeted-tutoring-can-support-your-goals)
20:54:48	115475/115475	---MCZ	200	added ('OK')	text/html	etag:W/%221c560a646c15546f6ad53c616e471023--gzip%22	https://www.largetutoring.com/blog/mastering-academic-writing-essential-tips	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/mastering-academic-writing-essential-tips.html	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:54:57	1649465/1649465	---M--	200	added ('OK')	image/png	etag:CJX83KSG04cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722489728635-L19TWXOEBHQN407ABZGH/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722489728635-L19TWXOEBHQN407ABZGH/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:00	114524/114524	---MCZ	200	added ('OK')	text/html	etag:W/%22ae9ab66d580f34574d64527aa917d71b--gzip%22	https://www.largetutoring.com/blog/language-learning-made-easy-tutoring-services-for-a-multilingual-world	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/language-learning-made-easy-tutoring-services-for-a-multilingual-world.html	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:06	1421793/1421793	---M--	200	added ('OK')	image/png	etag:CLilh63CwYcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721887373589-07IOCH2YZMYNONV1OYR4/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721887373589-07IOCH2YZMYNONV1OYR4/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:07	1941118/1941118	---M--	200	added ('OK')	image/png	etag:CNiZoJf3x4cDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722107713561-6P9KFUCYJC0QPUUWSKYU/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722107713561-6P9KFUCYJC0QPUUWSKYU/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:11	97138/97138	---MCZ	200	added ('OK')	text/html	etag:W/%222872f5782c97f4ee0c7993bb41c7bd08--gzip%22	https://www.largetutoring.com/blog/cs7ps3b7an8769k7pay03macvdbi28	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/cs7ps3b7an8769k7pay03macvdbi28.html	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:12	1972178/1972178	---M--	200	added ('OK')	image/png	etag:CNOxy6qMxocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722044674511-DO51VS0JZNRDSBLKQXNJ/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1722044674511-DO51VS0JZNRDSBLKQXNJ/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:16	115046/115046	---MCZ	200	added ('OK')	text/html	etag:W/%22107c49fbda428dd498548a8ab11a56a7--gzip%22	https://www.largetutoring.com/blog/best-places-to-study-in-yaletown-vancouver	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/best-places-to-study-in-yaletown-vancouver.html	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:20	1259886/1259886	---M--	200	added ('OK')	image/png	etag:CISS2PuesocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721362482203-EQVCXRPP9JCWEVT4EEIT/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721362482203-EQVCXRPP9JCWEVT4EEIT/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:24	102175/102175	---MCZ	200	added ('OK')	text/html	etag:W/%22dd37936b0f0db9c4761df03cabd2bf20--gzip%22	https://www.largetutoring.com/blog/essential-university-budgeting-tips-for-students	C:/Users/kndub/OneDrive/Documents/BrightStarz/www.largetutoring.com/blog/essential-university-budgeting-tips-for-students.html	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:34	1893004/1893004	---M--	200	added ('OK')	image/png	etag:CJaz0LTXmIcDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1720484279638-ZUE7DAQJEJCGW11DCH5F/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1720484279638-ZUE7DAQJEJCGW11DCH5F/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
20:55:35	2082927/2082927	---M--	200	added ('OK')	image/png	etag:CNWHncLhqocDEAE=	https://images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721105468877-DNIBSVH90ESQC84SLKUX/1.png	C:/Users/kndub/OneDrive/Documents/BrightStarz/images.squarespace-cdn.com/content/v1/5ee6af80955f9b21f959d23c/1721105468877-DNIBSVH90ESQC84SLKUX/1.png	(from https://www.largetutoring.com/blog?offset=1723094855050)
